id,sex,married,employment,income,digital1
182864,M,1,employed,51031.0,0.39
182865,F,1,employed,10282.0,0.228
182866,M,1,unemployed,26989.0,0.181
182867,M,1,employed,43032.0,0.707
182868,M,0,retired,21996.0,0.18
182869,M,0,retired,49191.0,0.029
182870,F,1,employed,16262.0,0.012
182871,M,1,student,9695.0,0.167
182872,F,0,retired,14885.0,0.235
182873,M,0,employed,45485.0,0.519
182874,M,1,employed,33677.0,0.568
182875,F,1,unemployed,27484.0,0.743
182876,M,1,employed,20656.0,0.238
182877,F,0,student,14357.0,0.733
182878,M,1,unemployed,22317.0,0.617
182879,M,1,retired,46000.0,0.247
182880,M,1,student,7808.0,0.2
182881,F,0,student,1366.0,0.419
182882,M,0,student,0.0,0.843
182883,M,0,unemployed,25528.0,0.017
182884,F,1,retired,27941.0,0.22
182885,M,0,employed,43219.0,0.722
182886,M,0,student,14182.0,0.692
182887,F,0,employed,16682.0,0.521
182888,M,1,student,0.0,0.886
182889,F,1,unemployed,20818.0,0.443
182890,M,1,employed,21660.0,0.179
182891,M,1,employed,92541.0,0.161
182892,M,0,student,17524.0,0.179
182893,M,1,employed,29372.0,0.547
182894,F,1,employed,12082.0,0.415
182895,M,1,employed,55801.0,0.0
182896,F,1,employed,17103.0,0.611
182897,F,1,employed,20752.0,0.512
182898,F,1,retired,26459.0,0.192
182899,M,1,employed,19211.0,0.295
182900,F,1,employed,22877.0,0.363
182901,M,0,employed,35976.0,0.141
182902,M,1,employed,60214.0,0.359
182903,M,1,employed,17145.0,0.386
182904,F,1,employed,35829.0,0.693
182905,M,0,employed,33118.0,0.144
182906,M,1,retired,16689.0,0.078
182907,M,0,employed,26877.0,0.588
182908,M,0,retired,40390.0,0.199
182909,F,1,unemployed,23453.0,0.259
182910,F,0,retired,46487.0,0.233
182911,M,1,employed,46317.0,0.165
182912,M,1,employed,21135.0,0.372
182913,M,1,unemployed,24840.0,0.202
182914,M,1,retired,41252.0,0.072
182915,M,1,employed,44936.0,0.528
182916,M,1,employed,29408.0,0.331
182917,M,1,employed,20876.0,0.492
182918,F,1,employed,33233.0,0.522
182919,M,1,unemployed,22290.0,0.52
182920,F,1,unemployed,22271.0,0.524
182921,M,0,employed,36862.0,0.471
182922,F,1,employed,51405.0,0.545
182923,F,1,employed,20617.0,0.486
182924,F,1,employed,53397.0,0.077
182925,M,1,employed,63842.0,0.627
182926,F,1,employed,28213.0,0.012
182927,M,1,employed,21893.0,0.469
182928,M,1,employed,20091.0,0.581
182929,F,0,student,14617.0,0.947
182930,M,1,employed,40247.0,0.629
182931,F,1,retired,18486.0,0.233
182932,F,1,unemployed,22342.0,0.533
182933,M,1,employed,28895.0,0.01
182934,M,1,retired,25091.0,0.204
182935,F,1,employed,24680.0,0.558
182936,F,1,unemployed,24501.0,0.39
182937,M,0,employed,71323.0,0.201
182938,F,0,employed,23228.0,0.636
182939,M,0,student,0.0,0.272
182940,M,0,employed,23525.0,0.251
182941,F,1,unemployed,24433.0,0.349
182942,M,1,employed,28229.0,0.521
182943,M,0,employed,45007.0,0.743
182944,M,0,student,12732.0,0.799
182945,M,1,employed,20956.0,0.382
182946,M,0,employed,22293.0,0.39
182947,F,1,unemployed,23231.0,0.565
182948,M,1,unemployed,23836.0,0.631
182949,F,1,employed,22760.0,0.3
182950,F,1,employed,27433.0,0.083
182951,M,1,retired,18488.0,0.004
182952,F,1,unemployed,20158.0,0.343
182953,M,1,employed,98160.0,0.316
182954,F,1,employed,36641.0,0.27
182955,M,0,unemployed,23207.0,0.443
182956,M,1,employed,24271.0,0.351
182957,M,1,employed,53134.0,0.62
182958,M,1,employed,32155.0,0.132
182959,M,0,student,15468.0,0.636
182960,M,1,unemployed,26078.0,0.6
182961,M,1,employed,20597.0,0.396
182962,M,1,student,0.0,0.77
182963,M,1,retired,29938.0,0.222
182964,M,1,employed,42985.0,0.659
182965,M,1,retired,24408.0,0.169
182966,M,0,retired,47200.0,0.153
182967,M,0,employed,21410.0,0.575
182968,F,0,unemployed,22151.0,0.445
182969,F,1,retired,27932.0,0.18
182970,F,1,employed,16171.0,0.415
182971,F,1,student,0.0,0.085
182972,F,1,employed,60052.0,0.006
182973,F,0,student,16329.0,0.053
182974,M,1,retired,44153.0,0.076
182975,M,1,unemployed,24926.0,0.095
182976,F,1,employed,144222.0,0.456
182977,M,1,employed,25301.0,0.297
182978,F,1,unemployed,19143.0,0.428
182979,F,0,student,10060.0,0.67
182980,M,1,employed,21390.0,0.283
182981,F,0,student,8736.0,0.565
182982,M,0,student,8176.0,0.898
182983,M,1,employed,103102.0,0.272
182984,M,1,employed,17382.0,0.549
182985,F,0,employed,37458.0,0.618
182986,M,1,employed,14943.0,0.467
182987,M,1,retired,15237.0,0.07
182988,M,0,employed,71144.0,0.661
182989,M,1,employed,82601.0,0.035
182990,M,1,employed,33627.0,0.652
182991,M,1,employed,33541.0,0.659
182992,F,1,employed,77050.0,0.528
182993,F,1,employed,49720.0,0.344
182994,M,1,employed,82587.0,0.171
182995,F,1,retired,12438.0,0.155
182996,F,0,unemployed,23999.0,0.423
182997,M,1,employed,51029.0,0.012
182998,M,0,student,22007.0,0.275
182999,F,0,employed,34528.0,0.181
183000,M,0,employed,36590.0,0.123
183001,M,1,employed,28514.0,0.214
183002,F,1,employed,37405.0,0.188
183003,M,0,student,16015.0,0.298
183004,F,1,employed,10459.0,0.192
183005,M,1,retired,63370.0,0.203
183006,F,0,employed,41206.0,0.111
183007,F,1,unemployed,21719.0,0.692
183008,M,0,employed,19793.0,0.116
183009,F,1,employed,21645.0,0.358
183010,M,0,employed,24854.0,0.377
183011,F,1,employed,19448.0,0.085
183012,F,1,unemployed,21710.0,0.52
183013,M,1,employed,26866.0,0.348
183014,F,1,employed,19271.0,0.382
183015,F,1,employed,107789.0,0.546
183016,F,0,student,188.0,0.582
183017,M,0,student,3178.0,0.611
183018,M,0,employed,23536.0,0.284
183019,F,0,employed,61299.0,0.394
183020,M,0,employed,13612.0,0.234
183021,M,1,employed,257861.0,0.267
183022,F,0,employed,110299.0,0.491
183023,F,0,student,2827.0,0.637
183024,M,0,retired,72002.0,0.199
183025,F,1,unemployed,23337.0,0.356
183026,F,1,employed,18926.0,0.319
183027,F,1,employed,45247.0,0.248
183028,M,0,employed,42631.0,0.174
183029,F,1,employed,50341.0,0.356
183030,M,1,employed,21438.0,0.497
183031,M,1,unemployed,21850.0,0.154
183032,F,1,retired,21541.0,0.058
183033,M,1,employed,13058.0,0.621
183034,M,1,employed,28288.0,0.12
183035,M,1,employed,32567.0,0.683
183036,F,1,unemployed,18421.0,0.357
183037,F,0,employed,66482.0,0.236
183038,F,0,student,4784.0,0.155
183039,M,1,student,9980.0,0.455
183040,F,0,student,5800.0,0.931
183041,M,1,employed,38323.0,0.594
183042,F,1,employed,30152.0,0.217
183043,M,0,student,11762.0,0.436
183044,F,0,unemployed,20880.0,0.183
183045,M,0,student,16368.0,0.777
183046,F,1,employed,30563.0,0.518
183047,M,1,employed,52274.0,0.563
183048,M,1,employed,36873.0,0.467
183049,M,0,employed,44732.0,0.604
183050,F,1,retired,16357.0,0.244
183051,M,1,retired,53029.0,0.267
183052,M,1,retired,36763.0,0.216
183053,M,0,employed,31878.0,0.446
183054,F,1,employed,20134.0,0.324
183055,M,0,student,0.0,0.548
183056,M,1,employed,23832.0,0.121
183057,M,1,unemployed,24519.0,0.345
183058,M,1,unemployed,24464.0,0.283
183059,M,1,retired,43485.0,0.2
183060,M,0,student,14649.0,0.72
183061,F,1,employed,66274.0,0.382
183062,M,1,employed,50901.0,0.559
183063,F,1,employed,37873.0,0.555
183064,F,1,employed,20864.0,0.489
183065,M,1,employed,40496.0,0.449
183066,F,1,retired,34692.0,0.095
183067,F,1,unemployed,21732.0,0.052
183068,F,0,employed,18308.0,0.387
183069,F,1,employed,24976.0,0.007
183070,M,1,student,14711.0,0.787
183071,M,0,student,8980.0,0.309
183072,F,1,employed,24032.0,0.416
183073,M,1,employed,14159.0,0.271
183074,M,1,employed,81478.0,0.452
183075,M,1,employed,13830.0,0.371
183076,F,0,employed,30752.0,0.661
183077,F,1,employed,34219.0,0.38
183078,M,0,student,13705.0,0.35
183079,F,1,employed,17854.0,0.49
183080,F,1,employed,33079.0,0.535
183081,F,0,student,17806.0,0.465
183082,M,0,student,12115.0,0.679
183083,F,1,retired,44617.0,0.25
183084,M,0,employed,30751.0,0.362
183085,F,1,employed,164901.0,0.291
183086,M,0,student,0.0,0.267
183087,F,1,employed,72792.0,0.484
183088,M,1,employed,34698.0,0.671
183089,M,0,employed,33614.0,0.432
183090,F,1,employed,18418.0,0.167
183091,M,1,unemployed,24723.0,0.573
183092,F,1,employed,53150.0,0.57
183093,M,1,unemployed,28092.0,0.403
183094,F,1,employed,49345.0,0.336
183095,F,1,employed,40271.0,0.534
183096,M,1,unemployed,0.0,0.612
183097,F,1,retired,32721.0,0.226
183098,M,1,employed,32479.0,0.106
183099,M,1,retired,42422.0,0.115
183100,M,1,employed,40562.0,0.499
183101,M,1,employed,41472.0,0.462
183102,M,1,employed,26795.0,0.526
183103,F,1,retired,18846.0,0.281
183104,M,1,employed,32083.0,0.636
183105,F,1,retired,38369.0,0.113
183106,F,0,retired,30315.0,0.126
183107,F,1,employed,19617.0,0.521
183108,F,0,employed,25962.0,0.501
183109,M,1,employed,24804.0,0.466
183110,M,1,unemployed,0.0,0.302
183111,F,1,employed,14726.0,0.346
183112,M,0,employed,20352.0,0.438
183113,F,0,unemployed,21121.0,0.5
183114,M,0,student,19916.0,0.872
183115,F,1,retired,51343.0,0.16
183116,M,1,employed,44878.0,0.023
183117,M,0,employed,37506.0,0.517
183118,F,0,employed,31807.0,0.644
183119,F,1,unemployed,23600.0,0.32
183120,F,0,retired,16282.0,0.149
183121,F,1,unemployed,24013.0,0.59
183122,M,1,employed,31827.0,0.305
183123,F,1,employed,21425.0,0.655
183124,F,0,student,17148.0,0.219
183125,M,1,employed,25082.0,0.277
183126,M,0,employed,23135.0,0.084
183127,F,1,unemployed,21895.0,0.322
183128,F,1,employed,28716.0,0.366
183129,M,1,unemployed,26099.0,0.536
183130,F,1,employed,12064.0,0.349
183131,F,1,employed,137513.0,0.197
183132,F,0,employed,31812.0,0.455
183133,F,0,student,20022.0,0.503
183134,M,1,unemployed,29104.0,0.012
183135,F,0,retired,16741.0,0.248
183136,F,1,unemployed,24106.0,0.608
183137,F,0,student,0.0,0.593
183138,M,0,retired,63328.0,0.248
183139,M,0,employed,54646.0,0.528
183140,M,1,employed,44093.0,0.542
183141,M,1,employed,17177.0,0.687
183142,M,1,employed,22985.0,0.451
183143,F,1,employed,21463.0,0.255
183144,M,1,employed,22660.0,0.415
183145,F,1,employed,29373.0,0.588
183146,F,1,employed,9132.0,0.557
183147,M,1,unemployed,26473.0,0.139
183148,M,0,unemployed,27478.0,0.526
183149,M,1,retired,31196.0,0.199
183150,M,1,employed,21969.0,0.174
183151,M,0,student,2426.0,0.508
183152,M,0,retired,50804.0,0.216
183153,F,1,unemployed,0.0,0.493
183154,M,1,retired,17005.0,0.266
183155,F,1,unemployed,0.0,0.432
183156,F,0,student,13595.0,0.609
183157,F,1,employed,35500.0,0.261
183158,M,1,employed,50229.0,0.537
183159,M,0,unemployed,25027.0,0.216
183160,F,1,student,0.0,0.741
183161,M,1,unemployed,23646.0,0.44
183162,M,0,student,6746.0,0.824
183163,M,1,employed,106619.0,0.41
183164,F,0,student,0.0,0.128
183165,M,1,unemployed,21718.0,0.06
183166,M,1,employed,26690.0,0.184
183167,M,1,employed,25752.0,0.439
183168,M,1,employed,29321.0,0.194
183169,M,1,employed,52822.0,0.279
183170,M,1,unemployed,32906.0,0.382
183171,F,1,employed,34353.0,0.512
183172,F,0,employed,26872.0,0.079
183173,F,1,unemployed,24287.0,0.53
183174,F,1,employed,23881.0,0.225
183175,M,1,employed,23473.0,0.493
183176,M,1,employed,62015.0,0.632
183177,M,1,employed,30138.0,0.437
183178,M,0,retired,15193.0,0.208
183179,F,1,retired,34893.0,0.184
183180,M,1,employed,35031.0,0.517
183181,F,1,employed,17577.0,0.707
183182,M,1,employed,54256.0,0.338
183183,M,0,student,784.0,0.941
183184,M,0,student,0.0,0.306
183185,F,1,employed,18697.0,0.452
183186,F,1,unemployed,25634.0,0.194
183187,F,0,student,0.0,0.135
183188,M,0,employed,80718.0,0.133
183189,F,1,unemployed,0.0,0.198
183190,M,0,employed,39355.0,0.596
183191,M,1,unemployed,21534.0,0.538
183192,M,0,student,17021.0,0.802
183193,M,1,employed,73125.0,0.718
183194,M,1,employed,73600.0,0.547
183195,F,0,student,2383.0,0.368
183196,M,1,employed,41359.0,0.069
183197,M,0,unemployed,22393.0,0.368
183198,F,1,employed,44491.0,0.53
183199,F,1,unemployed,20279.0,0.61
183200,M,1,retired,26285.0,0.236
183201,M,1,student,15667.0,0.392
183202,M,1,employed,188750.0,0.432
183203,F,1,employed,20432.0,0.401
183204,F,0,student,7959.0,0.667
183205,M,1,employed,39003.0,0.36
183206,F,1,employed,27778.0,0.368
183207,M,1,unemployed,26710.0,0.561
183208,M,0,employed,36386.0,0.267
183209,F,0,employed,27952.0,0.445
183210,F,1,employed,40513.0,0.64
183211,M,1,employed,74586.0,0.127
183212,F,0,student,12137.0,0.543
183213,M,1,unemployed,20540.0,0.535
183214,M,0,employed,29343.0,0.655
183215,F,0,retired,15344.0,0.116
183216,F,1,unemployed,19965.0,0.016
183217,M,0,student,0.0,0.399
183218,M,1,employed,36920.0,0.542
183219,M,0,employed,51049.0,0.461
183220,M,1,employed,347090.0,0.63
183221,F,1,retired,22492.0,0.194
183222,F,1,employed,22562.0,0.175
183223,F,1,employed,23009.0,0.508
183224,M,0,employed,133840.0,0.222
183225,F,0,retired,23068.0,0.169
183226,M,0,employed,34766.0,0.249
183227,F,1,employed,22291.0,0.501
183228,M,1,employed,122507.0,0.313
183229,F,1,employed,20698.0,0.567
183230,F,1,unemployed,20398.0,0.206
183231,F,0,unemployed,20053.0,0.141
183232,M,0,employed,34128.0,0.552
183233,M,1,student,7756.0,0.822
183234,M,0,retired,28353.0,0.078
183235,M,0,student,4234.0,0.701
183236,M,1,employed,13628.0,0.074
183237,M,1,employed,282297.0,0.489
183238,M,0,student,15763.0,0.303
183239,F,1,unemployed,26236.0,0.435
183240,F,1,unemployed,20506.0,0.373
183241,F,1,employed,20100.0,0.639
183242,F,0,employed,29509.0,0.466
183243,M,1,retired,29010.0,0.252
183244,M,0,student,13150.0,0.084
183245,M,1,employed,24601.0,0.429
183246,M,1,employed,33356.0,0.2
183247,M,1,retired,38357.0,0.262
183248,F,0,student,12224.0,0.692
183249,M,0,student,0.0,0.761
183250,M,1,employed,25168.0,0.426
183251,F,1,employed,44338.0,0.108
183252,M,0,student,0.0,0.561
183253,F,1,employed,27402.0,0.599
183254,M,0,employed,40628.0,0.626
183255,M,0,employed,54769.0,0.171
183256,M,1,employed,16161.0,0.291
183257,F,0,student,5366.0,0.962
183258,M,1,employed,32563.0,0.334
183259,M,1,retired,55787.0,0.034
183260,F,1,employed,27270.0,0.431
183261,M,0,employed,49090.0,0.553
183262,F,0,unemployed,21512.0,0.349
183263,M,1,employed,33709.0,0.184
183264,F,0,retired,20198.0,0.203
183265,F,1,employed,26950.0,0.096
183266,M,0,employed,29051.0,0.693
183267,M,1,retired,19424.0,0.278
183268,F,1,employed,32440.0,0.533
183269,M,1,employed,32116.0,0.482
183270,M,1,retired,16927.0,0.248
183271,F,1,retired,35502.0,0.133
183272,M,0,student,14663.0,0.469
183273,M,1,employed,28010.0,0.157
183274,M,1,employed,75472.0,0.623
183275,M,0,student,0.0,0.613
183276,F,1,employed,30628.0,0.372
183277,F,1,employed,32438.0,0.219
183278,F,1,employed,52069.0,0.649
183279,M,1,retired,32326.0,0.054
183280,F,1,employed,115146.0,0.206
183281,M,1,employed,21835.0,0.63
183282,M,0,employed,20187.0,0.392
183283,F,0,employed,29354.0,0.372
183284,F,1,employed,135884.0,0.396
183285,F,1,employed,21073.0,0.392
183286,F,0,retired,149576.0,0.208
183287,F,0,employed,27256.0,0.17
183288,M,1,unemployed,23971.0,0.067
183289,M,0,student,14415.0,0.327
183290,M,0,student,15182.0,0.464
183291,M,1,employed,22800.0,0.372
183292,F,1,retired,21742.0,0.155
183293,F,1,employed,43676.0,0.571
183294,M,1,retired,24582.0,0.23
183295,M,1,retired,19355.0,0.222
183296,F,1,unemployed,24745.0,0.211
183297,M,0,employed,20807.0,0.226
183298,M,1,employed,48310.0,0.227
183299,F,1,employed,10676.0,0.523
183300,M,0,employed,26886.0,0.207
183301,F,1,employed,17177.0,0.325
183302,F,1,employed,12244.0,0.42
183303,F,0,unemployed,26645.0,0.62
183304,F,1,employed,36491.0,0.296
183305,M,1,employed,22469.0,0.55
183306,M,1,employed,53844.0,0.562
183307,M,1,employed,138538.0,0.115
183308,M,0,retired,18477.0,0.229
183309,M,1,employed,27523.0,0.304
183310,M,1,employed,25959.0,0.563
183311,M,1,unemployed,23497.0,0.093
183312,F,1,employed,39067.0,0.453
183313,F,1,unemployed,24235.0,0.209
183314,F,1,employed,17950.0,0.555
183315,F,1,employed,41616.0,0.053
183316,M,0,employed,23750.0,0.358
183317,F,1,retired,23911.0,0.157
183318,M,1,employed,42833.0,0.529
183319,M,1,employed,9296.0,0.233
183320,F,0,employed,15825.0,0.707
183321,M,0,unemployed,21830.0,0.001
183322,F,0,unemployed,26884.0,0.169
183323,F,1,unemployed,24076.0,0.353
183324,F,1,unemployed,21770.0,0.233
183325,M,0,student,0.0,0.003
183326,F,0,employed,29573.0,0.195
183327,M,0,student,0.0,0.406
183328,F,1,employed,16746.0,0.214
183329,F,1,student,0.0,0.364
183330,F,0,employed,25702.0,0.497
183331,F,0,retired,25360.0,0.224
183332,M,1,unemployed,0.0,0.213
183333,M,0,student,2240.0,0.607
183334,F,0,student,13506.0,0.2
183335,F,1,employed,28705.0,0.002
183336,M,1,employed,18659.0,0.678
183337,M,0,student,8097.0,0.625
183338,M,1,employed,22378.0,0.383
183339,F,1,employed,16088.0,0.167
183340,M,1,employed,32268.0,0.025
183341,M,1,retired,20286.0,0.121
183342,M,0,student,8477.0,0.181
183343,F,1,employed,60529.0,0.392
183344,F,1,employed,47251.0,0.438
183345,F,0,student,18642.0,0.801
183346,M,0,employed,31619.0,0.17
183347,F,1,employed,42946.0,0.21
183348,M,1,employed,28258.0,0.301
183349,M,1,employed,33751.0,0.496
183350,M,0,employed,101217.0,0.431
183351,M,1,unemployed,0.0,0.479
183352,M,0,retired,59553.0,0.145
183353,M,0,student,2612.0,0.935
183354,M,1,employed,28059.0,0.289
183355,F,1,employed,29349.0,0.661
183356,M,0,student,5101.0,0.872
183357,F,0,student,15660.0,0.834
183358,M,0,unemployed,25190.0,0.599
183359,F,0,student,14248.0,0.84
183360,M,0,employed,27867.0,0.58
183361,M,1,employed,19758.0,0.497
183362,M,1,employed,30643.0,0.112
183363,F,1,employed,26478.0,0.391
183364,M,1,employed,22127.0,0.091
183365,M,0,retired,35635.0,0.07
183366,M,1,employed,22936.0,0.411
183367,M,1,employed,66209.0,0.475
183368,M,1,employed,44102.0,0.03
183369,F,1,unemployed,27689.0,0.242
183370,M,0,unemployed,29394.0,0.363
183371,M,1,retired,21157.0,0.238
183372,M,0,student,4650.0,0.593
183373,M,1,unemployed,27076.0,0.239
183374,M,1,unemployed,25209.0,0.051
183375,F,1,employed,17177.0,0.141
183376,M,1,employed,20181.0,0.051
183377,F,1,retired,11287.0,0.141
183378,F,1,unemployed,21569.0,0.488
183379,M,1,employed,38015.0,0.057
183380,F,1,unemployed,22395.0,0.335
183381,M,0,student,13488.0,0.162
183382,F,1,employed,16756.0,0.49
183383,M,1,student,17626.0,0.452
183384,M,1,employed,114095.0,0.615
183385,M,1,employed,37889.0,0.412
183386,F,1,employed,18320.0,0.094
183387,F,0,student,13093.0,0.055
183388,M,1,retired,36592.0,0.245
183389,M,0,employed,17728.0,0.429
183390,M,1,employed,41377.0,0.504
183391,F,1,employed,30929.0,0.232
183392,M,1,employed,9885.0,0.348
183393,F,0,employed,64499.0,0.548
183394,F,1,employed,31351.0,0.072
183395,M,0,employed,36411.0,0.057
183396,M,1,employed,18367.0,0.46
183397,F,0,student,21276.0,0.215
183398,F,0,employed,30215.0,0.73
183399,F,1,employed,18438.0,0.555
183400,M,1,retired,32446.0,0.11
183401,M,0,student,0.0,0.912
183402,F,0,student,12330.0,0.121
183403,M,1,employed,12092.0,0.462
183404,F,1,employed,18695.0,0.448
183405,F,0,student,9102.0,0.779
183406,M,1,employed,17775.0,0.583
183407,M,1,employed,12694.0,0.164
183408,M,0,retired,39767.0,0.261
183409,F,1,employed,9813.0,0.558
183410,M,1,employed,32056.0,0.02
183411,M,0,employed,30920.0,0.404
183412,F,1,employed,8739.0,0.369
183413,M,1,employed,17973.0,0.419
183414,M,1,employed,32240.0,0.125
183415,M,0,student,10035.0,0.627
183416,M,0,unemployed,0.0,0.123
183417,F,0,student,11162.0,0.856
183418,M,1,employed,1000000.0,0.122
183419,F,1,unemployed,21909.0,0.551
183420,M,1,unemployed,28814.0,0.314
183421,F,0,employed,25876.0,0.67
183422,F,1,employed,22919.0,0.352
183423,M,1,employed,57657.0,0.188
183424,F,1,employed,17768.0,0.615
183425,F,1,unemployed,21808.0,0.572
183426,M,1,employed,140741.0,0.226
183427,M,1,employed,36932.0,0.267
183428,M,1,unemployed,0.0,0.458
183429,M,0,student,8049.0,0.113
