id,sex,married,employment,income,digital1
297706,M,0,employed,22683.0,0.247
297707,M,0,student,12738.0,0.31
297708,M,1,employed,29587.0,0.327
297709,M,1,employed,21228.0,0.481
297710,F,1,employed,25877.0,0.438
297711,F,1,employed,17866.0,0.469
297712,F,1,unemployed,20299.0,0.214
297713,M,0,retired,194328.0,0.217
297714,M,1,employed,20941.0,0.156
297715,M,0,student,21305.0,0.473
297716,M,1,employed,79215.0,0.365
297717,M,0,student,20906.0,0.51
297718,M,0,student,13133.0,0.847
297719,M,1,employed,17812.0,0.557
297720,F,0,employed,41029.0,0.045
297721,M,0,employed,56722.0,0.394
297722,M,1,employed,31668.0,0.498
297723,M,1,retired,57141.0,0.194
297724,M,0,student,15156.0,0.42
297725,M,0,student,0.0,0.918
297726,F,0,student,16482.0,0.699
297727,F,1,employed,19958.0,0.517
297728,M,1,employed,44263.0,0.506
297729,M,1,employed,42409.0,0.365
297730,F,1,employed,18457.0,0.603
297731,M,1,employed,18908.0,0.554
297732,F,1,employed,11520.0,0.264
297733,M,0,student,9392.0,0.928
297734,M,1,retired,31376.0,0.184
297735,M,0,unemployed,26959.0,0.67
297736,F,1,employed,12807.0,0.355
297737,M,1,unemployed,0.0,0.204
297738,F,1,unemployed,22520.0,0.028
297739,F,1,employed,18812.0,0.021
297740,M,1,unemployed,26088.0,0.223
297741,F,0,employed,51479.0,0.012
297742,F,0,student,15494.0,0.516
297743,M,1,unemployed,22975.0,0.669
297744,M,1,retired,44706.0,0.022
297745,M,1,unemployed,24175.0,0.585
297746,M,0,student,9743.0,0.807
297747,F,1,employed,31057.0,0.462
297748,M,0,employed,123178.0,0.52
297749,F,0,student,11688.0,0.744
297750,M,0,student,7199.0,0.821
297751,M,1,employed,28719.0,0.65
297752,F,1,retired,12138.0,0.105
297753,M,0,retired,112968.0,0.216
297754,M,1,employed,29568.0,0.596
297755,M,0,student,4077.0,0.459
297756,M,0,employed,29691.0,0.209
297757,F,1,employed,24008.0,0.401
297758,M,0,employed,13593.0,0.091
297759,F,1,retired,36587.0,0.136
297760,M,1,employed,16399.0,0.016
297761,F,1,retired,24535.0,0.285
297762,M,1,retired,40806.0,0.227
297763,M,1,employed,26817.0,0.544
297764,M,1,retired,50306.0,0.163
297765,M,0,student,6196.0,0.852
297766,M,0,employed,53236.0,0.553
297767,M,1,unemployed,0.0,0.521
297768,F,0,employed,19132.0,0.555
297769,M,1,employed,27360.0,0.555
297770,M,0,retired,53648.0,0.144
297771,F,1,employed,43106.0,0.273
297772,M,0,student,18962.0,0.739
297773,M,0,employed,24156.0,0.396
297774,M,1,employed,90884.0,0.505
297775,F,0,student,6032.0,0.055
297776,F,1,employed,24031.0,0.419
297777,M,1,employed,45443.0,0.29
297778,M,1,unemployed,22482.0,0.533
297779,F,1,employed,17016.0,0.264
297780,F,1,unemployed,20532.0,0.566
297781,F,0,employed,34068.0,0.342
297782,F,0,employed,35848.0,0.486
297783,M,0,student,15370.0,0.522
297784,M,0,student,13382.0,0.74
297785,M,0,retired,20499.0,0.161
297786,M,0,employed,4194.0,0.357
297787,M,0,student,9095.0,0.359
297788,F,0,employed,31223.0,0.367
297789,M,0,employed,21439.0,0.04
297790,M,0,student,4355.0,0.075
297791,M,1,unemployed,22323.0,0.323
297792,F,0,student,0.0,0.835
297793,M,0,student,7712.0,0.777
297794,M,1,employed,19265.0,0.48
297795,M,1,employed,88722.0,0.331
297796,F,0,retired,29434.0,0.006
297797,M,1,employed,255748.0,0.193
297798,M,1,employed,34634.0,0.672
297799,F,1,employed,20724.0,0.569
297800,M,0,unemployed,22227.0,0.206
297801,M,0,employed,39424.0,0.393
297802,F,1,employed,44620.0,0.467
297803,M,0,employed,24457.0,0.513
297804,F,0,employed,24938.0,0.082
297805,F,0,student,16357.0,0.061
297806,M,1,employed,23703.0,0.285
297807,M,0,employed,78659.0,0.568
297808,M,1,employed,20728.0,0.647
297809,M,0,employed,43047.0,0.263
297810,F,0,retired,21503.0,0.102
297811,F,1,employed,17646.0,0.27
297812,F,0,employed,32648.0,0.506
297813,M,1,employed,45893.0,0.509
297814,F,1,unemployed,25912.0,0.406
297815,F,0,employed,36176.0,0.264
297816,F,1,employed,33387.0,0.243
297817,M,1,employed,21497.0,0.448
297818,F,1,retired,23837.0,0.196
297819,M,1,employed,43418.0,0.269
297820,M,1,employed,59869.0,0.37
297821,M,1,employed,64222.0,0.333
297822,M,1,retired,19883.0,0.04
297823,F,0,employed,41568.0,0.376
297824,M,0,student,10221.0,0.447
297825,M,0,unemployed,22425.0,0.316
297826,F,0,student,0.0,0.036
297827,F,0,student,8372.0,0.516
297828,M,1,unemployed,25078.0,0.066
297829,M,1,unemployed,26441.0,0.314
297830,F,0,student,0.0,0.564
297831,M,0,employed,21382.0,0.077
297832,M,1,employed,44585.0,0.368
297833,M,1,employed,27659.0,0.496
297834,M,0,employed,58641.0,0.488
297835,F,1,unemployed,0.0,0.43
297836,M,1,employed,21386.0,0.617
297837,F,1,unemployed,19379.0,0.29
297838,F,1,employed,23587.0,0.45
297839,M,0,student,15571.0,0.879
297840,F,0,employed,216424.0,0.398
297841,F,1,employed,15717.0,0.518
297842,M,1,employed,27579.0,0.623
297843,F,0,employed,20148.0,0.394
297844,F,1,employed,31956.0,0.511
297845,M,0,student,9992.0,0.656
297846,M,1,employed,38685.0,0.471
297847,M,0,student,0.0,0.288
297848,M,1,employed,53692.0,0.478
297849,M,1,employed,21311.0,0.595
297850,M,0,employed,36688.0,0.157
297851,M,0,student,9935.0,0.48
297852,M,0,employed,15502.0,0.374
297853,M,1,employed,24842.0,0.423
297854,M,0,unemployed,22124.0,0.209
297855,F,1,employed,18501.0,0.188
297856,F,0,employed,40200.0,0.584
297857,M,0,employed,19526.0,0.312
297858,M,0,student,7681.0,0.884
297859,F,1,retired,34714.0,0.253
297860,M,1,employed,40734.0,0.01
297861,M,1,employed,23109.0,0.342
297862,M,0,employed,37519.0,0.375
297863,M,0,employed,20528.0,0.206
297864,M,0,employed,20615.0,0.113
297865,M,1,employed,79894.0,0.518
297866,F,0,student,4729.0,0.603
297867,M,0,unemployed,22677.0,0.206
297868,M,0,student,7125.0,0.71
297869,M,1,employed,29867.0,0.162
297870,M,1,unemployed,0.0,0.352
297871,M,1,employed,41589.0,0.278
297872,F,1,unemployed,23771.0,0.689
297873,F,1,student,12542.0,0.941
297874,M,1,employed,12193.0,0.496
297875,F,0,student,6442.0,0.509
297876,F,0,employed,4580.0,0.46
297877,M,0,employed,58994.0,0.467
297878,M,1,employed,38604.0,0.564
297879,M,1,unemployed,28105.0,0.048
297880,F,1,employed,19570.0,0.626
297881,M,1,employed,24579.0,0.519
297882,M,1,employed,30831.0,0.329
297883,M,1,unemployed,23011.0,0.33
297884,M,1,employed,55873.0,0.11
297885,M,1,employed,31172.0,0.671
297886,F,0,student,0.0,0.188
297887,M,0,employed,60038.0,0.026
297888,F,1,employed,38229.0,0.688
297889,F,0,unemployed,0.0,0.19
297890,F,1,employed,17910.0,0.12
297891,F,0,employed,33489.0,0.152
297892,M,1,employed,45883.0,0.677
297893,M,1,retired,55395.0,0.165
297894,M,0,student,19371.0,0.28
297895,M,1,employed,16854.0,0.665
297896,M,0,employed,37852.0,0.467
297897,M,0,student,3499.0,0.476
297898,M,1,employed,21117.0,0.026
297899,M,1,employed,92033.0,0.469
297900,F,0,retired,19037.0,0.193
297901,F,0,student,161.0,0.161
297902,F,0,retired,45033.0,0.135
297903,F,0,student,0.0,0.098
297904,F,1,employed,52098.0,0.672
297905,M,1,employed,33926.0,0.512
297906,M,1,employed,47443.0,0.318
297907,M,0,employed,25582.0,0.293
297908,M,0,student,12257.0,0.128
297909,M,0,employed,15527.0,0.46
297910,M,0,student,0.0,0.741
297911,F,1,student,12381.0,0.587
297912,F,1,employed,26372.0,0.021
297913,M,1,employed,31863.0,0.17
297914,M,0,employed,30741.0,0.273
297915,F,1,employed,27090.0,0.491
297916,F,1,employed,73025.0,0.207
297917,M,0,employed,40666.0,0.112
297918,M,1,employed,261626.0,0.185
297919,M,0,unemployed,22882.0,0.117
297920,M,0,student,19421.0,0.732
297921,M,1,employed,22768.0,0.098
297922,F,0,retired,24522.0,0.078
297923,F,1,employed,12584.0,0.59
297924,M,1,employed,27922.0,0.491
297925,M,1,employed,37165.0,0.282
297926,M,1,student,12978.0,0.714
297927,M,0,employed,18335.0,0.322
297928,F,1,employed,219394.0,0.574
297929,M,0,employed,74111.0,0.434
297930,F,1,unemployed,18680.0,0.49
297931,M,1,employed,93988.0,0.275
297932,M,1,employed,50812.0,0.343
297933,F,0,student,14280.0,0.216
297934,M,1,employed,16713.0,0.449
297935,F,0,employed,30680.0,0.192
297936,F,1,retired,22585.0,0.015
297937,F,1,employed,21614.0,0.414
297938,F,0,employed,147994.0,0.135
297939,F,0,employed,41417.0,0.244
297940,M,1,employed,25758.0,0.747
297941,F,0,unemployed,22757.0,0.413
297942,M,1,student,2186.0,0.812
297943,F,0,employed,18842.0,0.483
297944,M,0,employed,36614.0,0.418
297945,M,1,employed,23976.0,0.455
297946,M,1,employed,24943.0,0.075
297947,F,1,retired,21235.0,0.091
297948,F,1,retired,19100.0,0.084
297949,F,1,employed,34100.0,0.118
297950,F,1,employed,24922.0,0.274
297951,M,1,employed,44617.0,0.546
297952,M,1,employed,52264.0,0.436
297953,M,0,employed,66796.0,0.527
297954,M,1,retired,19292.0,0.117
297955,F,1,unemployed,22927.0,0.507
297956,F,1,employed,48888.0,0.345
297957,F,1,employed,27826.0,0.008
297958,M,0,student,13420.0,0.553
297959,F,0,employed,30756.0,0.493
297960,F,1,unemployed,22639.0,0.538
297961,M,1,employed,25494.0,0.467
297962,F,0,student,28208.0,0.453
297963,F,1,employed,18490.0,0.305
297964,F,0,employed,15039.0,0.465
297965,M,0,employed,20606.0,0.554
297966,F,0,student,14782.0,0.138
297967,F,0,employed,9795.0,0.539
297968,M,0,employed,505714.0,0.116
297969,F,0,unemployed,19232.0,0.321
297970,M,1,employed,33159.0,0.411
297971,F,0,unemployed,22190.0,0.123
297972,F,0,student,15392.0,0.738
297973,F,1,employed,18107.0,0.361
297974,M,0,employed,27313.0,0.462
297975,M,1,employed,56312.0,0.446
297976,M,1,employed,108727.0,0.289
297977,F,1,employed,20448.0,0.618
297978,F,1,employed,52479.0,0.522
297979,M,1,employed,40724.0,0.505
297980,M,1,employed,417467.0,0.425
297981,F,0,retired,30471.0,0.165
297982,M,1,unemployed,23308.0,0.662
297983,F,1,employed,18756.0,0.347
297984,M,1,employed,14348.0,0.406
297985,F,1,unemployed,25962.0,0.509
297986,M,0,employed,76644.0,0.548
297987,M,1,employed,25502.0,0.542
297988,F,0,employed,15194.0,0.56
297989,M,1,unemployed,24816.0,0.092
297990,F,0,student,21788.0,0.744
297991,M,0,student,0.0,0.712
297992,M,1,unemployed,20695.0,0.072
297993,F,1,employed,62483.0,0.406
297994,F,1,employed,227867.0,0.445
297995,M,1,employed,74130.0,0.41
297996,M,1,unemployed,21664.0,0.232
297997,M,1,employed,48463.0,0.326
297998,M,1,employed,20210.0,0.16
297999,M,1,employed,122922.0,0.042
298000,M,1,employed,25666.0,0.313
298001,M,1,employed,116556.0,0.594
298002,F,1,employed,35553.0,0.254
298003,M,1,retired,24990.0,0.199
298004,F,0,employed,55627.0,0.417
298005,F,0,student,19589.0,0.036
298006,M,0,retired,36927.0,0.044
298007,F,1,employed,21857.0,0.52
298008,F,1,employed,20117.0,0.498
298009,F,1,unemployed,23675.0,0.296
298010,M,1,employed,24488.0,0.133
298011,M,0,student,6650.0,0.486
298012,F,1,employed,24252.0,0.327
298013,M,0,employed,25728.0,0.409
298014,M,1,employed,25300.0,0.428
298015,M,1,employed,23050.0,0.076
298016,F,0,unemployed,19999.0,0.441
298017,F,0,employed,18211.0,0.394
298018,F,0,employed,35909.0,0.542
298019,F,1,employed,17085.0,0.413
298020,M,1,employed,27099.0,0.547
298021,M,1,employed,34531.0,0.097
298022,M,1,employed,29618.0,0.037
298023,M,1,employed,44831.0,0.484
298024,M,0,employed,28323.0,0.426
298025,M,0,student,0.0,0.483
298026,F,0,employed,37046.0,0.713
298027,F,1,unemployed,26262.0,0.61
298028,M,1,employed,29220.0,0.366
298029,M,1,employed,485238.0,0.63
298030,F,0,employed,25484.0,0.138
298031,F,1,employed,24259.0,0.249
298032,F,1,retired,12470.0,0.163
298033,F,1,employed,29595.0,0.067
298034,M,1,employed,37053.0,0.213
298035,M,1,unemployed,27208.0,0.396
298036,M,0,student,12927.0,0.51
298037,M,0,employed,27747.0,0.325
298038,F,0,student,2514.0,0.795
298039,M,1,employed,25496.0,0.472
298040,F,1,employed,42013.0,0.304
298041,M,1,unemployed,25108.0,0.237
298042,M,1,unemployed,22762.0,0.521
298043,F,0,student,0.0,0.549
298044,M,1,employed,30104.0,0.356
298045,M,0,employed,20779.0,0.057
298046,M,1,unemployed,23432.0,0.215
298047,M,1,employed,65852.0,0.469
298048,M,1,employed,30209.0,0.339
298049,M,1,employed,30096.0,0.414
298050,F,0,employed,25488.0,0.239
298051,M,1,employed,22432.0,0.296
298052,F,1,retired,20060.0,0.203
298053,F,1,employed,29413.0,0.521
298054,F,1,employed,31447.0,0.076
298055,M,1,retired,33464.0,0.197
298056,M,0,employed,21723.0,0.356
298057,F,1,employed,11117.0,0.139
298058,M,1,student,17967.0,0.55
298059,M,1,unemployed,28850.0,0.576
298060,M,1,retired,39326.0,0.033
298061,M,1,employed,21885.0,0.663
298062,F,0,employed,37694.0,0.045
298063,F,1,employed,29646.0,0.233
298064,M,1,employed,23029.0,0.519
298065,M,1,employed,20167.0,0.089
298066,F,1,employed,185358.0,0.567
298067,F,0,employed,19346.0,0.359
298068,F,0,student,11206.0,0.923
298069,M,1,unemployed,23969.0,0.38
298070,F,1,employed,61440.0,0.352
298071,M,1,employed,78979.0,0.088
298072,M,1,retired,420079.0,0.108
298073,M,0,employed,34439.0,0.493
298074,F,0,employed,14157.0,0.53
298075,M,1,employed,21640.0,0.026
298076,M,0,employed,23986.0,0.294
298077,M,1,employed,14089.0,0.499
298078,F,0,student,16891.0,0.816
298079,M,1,employed,30468.0,0.332
298080,F,1,retired,22938.0,0.239
298081,M,0,retired,47059.0,0.218
298082,M,0,student,0.0,0.724
298083,M,1,employed,43343.0,0.251
298084,F,1,employed,16272.0,0.649
298085,M,1,employed,33559.0,0.455
298086,M,0,employed,35226.0,0.323
298087,M,0,employed,35462.0,0.469
298088,F,1,employed,30323.0,0.142
298089,M,1,student,17115.0,0.754
298090,F,1,employed,29490.0,0.409
298091,M,1,unemployed,25116.0,0.538
298092,M,1,unemployed,26857.0,0.568
298093,M,1,employed,37578.0,0.36
298094,F,1,employed,62298.0,0.498
298095,F,1,student,6960.0,0.912
298096,M,0,student,8854.0,0.928
298097,M,1,employed,31218.0,0.123
298098,M,0,employed,17777.0,0.022
298099,M,0,student,32318.0,0.1
298100,M,1,unemployed,23326.0,0.011
298101,M,0,student,0.0,0.608
298102,M,0,employed,17288.0,0.052
298103,F,1,employed,25427.0,0.474
298104,F,0,retired,26842.0,0.11
298105,F,1,employed,22903.0,0.338
298106,M,0,employed,30973.0,0.401
298107,M,0,student,17049.0,0.654
298108,M,1,employed,27888.0,0.46
298109,M,0,employed,41774.0,0.355
298110,F,1,retired,10538.0,0.196
298111,F,0,retired,201267.0,0.2
298112,M,0,employed,31670.0,0.179
298113,F,1,employed,12087.0,0.437
298114,F,0,student,17491.0,0.75
298115,M,1,employed,23458.0,0.72
298116,M,1,employed,28047.0,0.361
298117,M,1,unemployed,18422.0,0.007
298118,M,1,employed,30916.0,0.351
298119,M,1,employed,27869.0,0.589
298120,F,0,unemployed,22817.0,0.59
298121,F,0,employed,37235.0,0.24
298122,F,1,student,17714.0,0.079
298123,M,0,employed,15387.0,0.531
298124,F,1,employed,22583.0,0.396
298125,M,0,student,4425.0,0.446
298126,M,1,employed,65650.0,0.424
298127,M,1,employed,15190.0,0.453
298128,M,1,employed,21851.0,0.191
298129,F,0,employed,14634.0,0.141
298130,F,0,student,0.0,0.422
298131,M,1,unemployed,23100.0,0.346
298132,M,0,unemployed,26428.0,0.196
298133,F,0,unemployed,20559.0,0.469
298134,M,1,employed,35377.0,0.479
298135,M,1,employed,16030.0,0.372
298136,M,0,student,13771.0,0.172
298137,M,0,employed,34371.0,0.527
298138,M,0,employed,26859.0,0.453
298139,F,1,unemployed,23357.0,0.328
298140,F,1,unemployed,0.0,0.385
298141,M,0,employed,55439.0,0.635
298142,F,1,employed,22173.0,0.273
298143,F,1,retired,31995.0,0.043
298144,M,0,student,6291.0,0.606
298145,F,1,unemployed,26623.0,0.275
298146,F,1,employed,9308.0,0.624
298147,F,0,employed,22949.0,0.3
298148,F,0,student,0.0,0.436
298149,M,1,employed,26028.0,0.575
298150,M,1,employed,26634.0,0.414
298151,M,1,employed,18909.0,0.545
298152,F,0,retired,35226.0,0.181
298153,F,1,employed,36593.0,0.12
298154,F,0,student,0.0,0.592
298155,F,0,employed,9237.0,0.281
298156,M,0,student,8485.0,0.615
298157,F,1,employed,16869.0,0.13
298158,M,1,employed,24863.0,0.422
298159,M,0,student,5106.0,0.886
298160,M,1,employed,618762.0,0.36
298161,F,0,employed,38684.0,0.131
298162,F,1,employed,16864.0,0.485
298163,F,1,retired,36399.0,0.226
298164,M,0,employed,20403.0,0.015
298165,F,1,employed,35941.0,0.668
298166,F,0,unemployed,23352.0,0.497
298167,F,1,employed,20175.0,0.568
298168,F,0,retired,46476.0,0.16
298169,M,0,employed,25620.0,0.636
298170,M,0,student,15462.0,0.97
298171,F,0,student,4953.0,0.92
298172,M,1,employed,17926.0,0.608
298173,M,0,unemployed,25620.0,0.239
298174,M,0,employed,56855.0,0.273
298175,F,1,employed,78746.0,0.67
298176,F,1,employed,103543.0,0.422
298177,F,1,employed,18109.0,0.544
298178,F,1,retired,21418.0,0.137
298179,M,0,student,0.0,0.8
298180,M,1,employed,21464.0,0.341
298181,M,1,employed,20362.0,0.164
298182,M,0,employed,11881.0,0.259
298183,F,0,student,10847.0,0.209
298184,M,1,employed,18689.0,0.041
298185,M,1,employed,82305.0,0.501
298186,F,1,employed,20934.0,0.547
298187,F,1,employed,23335.0,0.355
298188,M,0,student,2867.0,0.202
298189,M,1,employed,32946.0,0.209
298190,F,0,student,22227.0,0.425
298191,M,1,employed,23555.0,0.376
298192,M,0,employed,188857.0,0.333
298193,F,0,student,14441.0,0.774
298194,F,1,employed,47955.0,0.508
298195,F,1,retired,13212.0,0.236
298196,F,1,employed,21154.0,0.563
298197,F,1,unemployed,18992.0,0.226
298198,F,0,student,9751.0,0.795
298199,M,0,student,22801.0,0.905
298200,M,1,unemployed,0.0,0.15
298201,M,0,employed,48013.0,0.398
298202,M,1,unemployed,23720.0,0.381
298203,F,1,employed,13557.0,0.695
298204,M,1,retired,42952.0,0.196
298205,M,1,employed,45506.0,0.522
298206,M,1,employed,24143.0,0.618
298207,F,0,student,11357.0,0.534
298208,F,1,employed,31281.0,0.529
298209,F,1,employed,20434.0,0.187
298210,F,1,retired,10787.0,0.224
298211,F,0,employed,12743.0,0.317
298212,F,0,unemployed,21041.0,0.059
298213,F,1,retired,35813.0,0.043
298214,F,0,retired,12550.0,0.178
298215,M,0,employed,351051.0,0.615
298216,M,0,employed,27317.0,0.259
298217,F,0,unemployed,0.0,0.1
298218,M,1,employed,25720.0,0.164
298219,M,0,unemployed,24180.0,0.008
298220,M,0,student,11236.0,0.279
298221,M,1,employed,21169.0,0.362
298222,M,1,employed,30361.0,0.396
298223,M,0,retired,19648.0,0.182
298224,M,0,employed,99196.0,0.52
298225,M,1,employed,132682.0,0.125
298226,F,1,employed,22641.0,0.668
298227,F,1,employed,17334.0,0.472
298228,F,0,retired,21589.0,0.174
298229,M,1,employed,19002.0,0.179
298230,M,1,employed,163923.0,0.459
298231,M,1,retired,21006.0,0.113
298232,F,1,employed,22696.0,0.32
298233,F,1,employed,25444.0,0.618
298234,M,0,employed,37109.0,0.402
298235,F,1,unemployed,26436.0,0.521
298236,F,0,student,0.0,0.544
298237,F,1,student,8651.0,0.232
298238,F,0,student,0.0,0.313
298239,M,1,employed,65754.0,0.51
298240,F,1,retired,32118.0,0.123
298241,M,0,retired,52225.0,0.175
298242,M,0,student,6853.0,0.147
298243,F,0,student,9110.0,0.182
298244,F,0,employed,22710.0,0.22
298245,M,1,employed,21317.0,0.501
298246,F,1,employed,20057.0,0.544
298247,M,1,employed,44828.0,0.611
298248,M,1,employed,44918.0,0.43
298249,M,0,student,12514.0,0.053
298250,M,0,employed,19423.0,0.594
298251,F,1,employed,35808.0,0.154
298252,F,1,unemployed,23626.0,0.449
298253,M,1,employed,39643.0,0.286
298254,F,1,employed,15138.0,0.395
298255,M,1,employed,42966.0,0.48
298256,F,0,employed,34768.0,0.561
298257,M,1,employed,24652.0,0.488
298258,F,1,unemployed,21857.0,0.315
298259,F,1,retired,40513.0,0.011
298260,F,0,employed,19884.0,0.683
298261,M,1,unemployed,30590.0,0.332
298262,M,1,unemployed,26415.0,0.207
298263,M,1,employed,32765.0,0.481
298264,M,0,employed,55795.0,0.187
298265,M,1,employed,19881.0,0.497
298266,M,1,employed,67489.0,0.535
298267,M,0,employed,15939.0,0.494
298268,F,1,employed,133906.0,0.362
298269,F,0,student,9928.0,0.307
298270,M,0,student,10105.0,0.304
298271,F,1,unemployed,0.0,0.51
