id,own,competing2,competing3,borrowertype,accepted,default,profit
193276,.3031345,.6242031,.2798799,1,0,1,
193277,.1737013,.096881,.0595393,3,0,0,
193278,.4182548,,.6648651,1,1,0,4182.548
193279,.2497577,.320357,.1792902,3,0,0,
193280,.1785715,.130934,.0894183,2,0,0,
193281,.4148107,.6451705,.4304294,3,0,0,
193282,.1747202,.8338324,,1,1,1,-10000
193283,.224368,.077057,.4589222,2,0,0,
193284,.1276884,.080569,.0395902,3,0,0,
193285,.3162152,.199595,.1668915,2,0,0,
193286,.3351987,.265359,.7491038,3,0,0,
193287,.1681073,.6242031,.1842243,2,1,0,1681.073
193288,.2030136,.1855133,.1318111,3,0,0,
193289,.3504138,.239655,.6912408,1,0,1,
193290,.2565978,.1855108,.139535,1,0,0,
193291,.8888113,,1,2,1,1,-10000
193292,.3338158,,.3136519,3,0,1,
193293,.3196584,,,3,1,0,3196.584
193294,.1761866,.5132741,.118093,1,0,0,
193295,.189079,.4229157,,2,1,0,1890.79
193296,.1741894,.7988632,.1075304,3,0,0,
193297,.3297707,.1644225,.1462217,3,0,1,
193298,.2611722,,.4286856,3,1,0,2611.722
193299,.176131,.9118488,.1537706,2,0,1,
193300,.6088822,,.5533485,3,0,1,
193301,.1346911,.164426,.0872122,2,0,0,
193302,.2086791,.1528096,.2208193,2,0,0,
193303,.1442712,.2412817,.2808937,3,1,1,-10000
193304,.1864385,.164427,.3510233,2,0,0,
193305,.2255949,,.0746669,1,0,0,
193306,.1595742,.132963,.0423296,3,0,0,
193307,.1777626,.14618,.0135095,3,0,1,
193308,.1618458,.334479,.1438235,1,1,0,1618.458
193309,.1538772,.1855124,.1976707,1,1,1,-10000
193310,.1920513,.7793717,.0948799,1,0,0,
193311,.1545713,.1644254,.1037747,3,0,0,
193312,.1395721,.148462,.0837609,2,0,0,
193313,.1206803,.1148959,.0588413,3,0,0,
193314,.2512635,.344416,.5423902,2,1,0,2512.635
193315,.1188728,.121034,.302347,2,0,0,
193316,.3612393,.1855062,.4223883,3,0,0,
193317,.357087,.185505,.3230216,3,0,0,
193318,.1538773,.2339533,.1395029,2,0,0,
193319,.379108,.7068471,,2,1,0,3791.08
193320,.4490741,.5852855,.3736888,3,0,1,
193321,.2004413,.1644246,,2,0,0,
193322,.2547938,.1644248,.3467872,1,0,0,
193323,.3353614,.2025201,.7551111,3,0,0,
193324,.2609618,,.3212371,3,1,0,2609.618
193325,.2417296,.552171,.2828489,3,1,0,2417.296
193326,.5880159,,.617021,3,1,0,5880.159
193327,.1889126,.1644261,.0733015,3,0,0,
193328,.2053249,,.3806176,1,1,0,2053.249
193329,.1725063,.1994091,.0803158,1,0,0,
193330,.6142678,,1,1,1,1,-10000
193331,.1264147,.2025218,.3362612,2,1,0,1264.147
193332,.1914492,.111834,.1363347,3,0,0,
193333,.2757695,.13319,.6423766,2,0,0,
193334,.1706128,.1855146,.0439055,3,0,0,
193335,.445466,,.5659876,2,1,0,4454.66
193336,.2865137,,.8719565,2,1,1,-10000
193337,.338167,.151643,.3879823,1,0,0,
193338,.2132352,.210603,.3516585,2,0,1,
193339,.3507332,,.4589173,1,1,0,3507.332
193340,.3389087,.1855094,.2214745,1,0,0,
193341,.1886091,.1644227,.4672754,1,0,0,
193342,.1839235,.8597965,.6912408,3,1,0,1839.234
193343,.4411326,.265595,.7795634,2,0,0,
193344,.308586,.258107,,3,0,0,
193345,.1245671,.5227678,.1575525,2,1,0,1245.671
193346,.2308554,,.5270702,2,1,0,2308.554
193347,.2664626,.8435703,,3,1,0,2664.626
193348,.2223055,.1855056,.5016795,2,0,0,
193349,.3476282,.189824,.2481924,2,0,1,
193350,.1809951,,,3,1,1,-10000
193351,.2168173,.290896,.1581676,1,0,0,
193352,.3339671,.207746,.3259005,3,0,1,
193353,.2753174,,.2504644,2,0,0,
193354,.3553199,.157316,.1457814,3,0,0,
193355,.169489,.1855121,.0824609,3,0,0,
193356,.1751191,,.3503333,1,1,0,1751.191
193357,.3034407,.3729033,.1487868,1,0,0,
193358,.272366,.1792652,,2,0,0,
193359,.2664126,.59208,.8371818,2,1,0,2664.126
193360,.211801,,,3,1,0,2118.01
193361,.5867906,,.6908985,3,1,1,-10000
193362,.1768452,.1528094,.0610251,2,0,0,
193363,.3318474,.1792647,.2475271,1,0,0,
193364,.1638369,.1528076,.2605139,1,1,0,1638.369
193365,.1290253,.2257687,.0259136,1,0,0,
193366,.1232958,.117716,.0501967,1,0,0,
193367,.5346,,,2,1,0,5346
193368,.2469881,.6140112,.1575525,2,0,0,
193369,.2092809,.1644219,.49729,1,0,0,
193370,.2658791,,.1621859,1,0,0,
193371,.20359,.130489,.3906264,2,0,0,
193372,.2341831,.1644269,.3148752,3,0,0,
193373,.203863,.2025137,.2117295,3,0,0,
193374,.3208139,.7271051,.1427774,3,0,0,
193375,.4983078,.363515,.634699,1,0,1,
193376,.1218953,.2025226,.0566667,1,0,0,
193377,.1635409,.128468,.0999348,2,0,0,
193378,.2120102,.12325,.0972332,1,0,0,
193379,.1836575,.14909,.7469495,2,0,0,
193380,.4446645,.431397,.2423828,2,0,0,
193381,.2232649,.5693499,.315379,1,1,0,2232.649
193382,.1145584,.1644273,.0480579,2,0,0,
193383,.1143589,.144983,.0926898,2,0,0,
193384,.2078766,.1855084,,2,0,1,
193385,.3529486,,.4224944,1,1,0,3529.486
193386,.1427315,.388058,.1742092,3,1,0,1427.315
193387,.1633403,.5752344,.3683513,2,1,0,1633.403
193388,.2344791,.290546,.5658318,1,1,0,2344.791
193389,.1626993,.1644253,.1052599,3,0,1,
193390,.2087634,.1792662,.2361765,1,0,0,
193391,.2030667,.164427,.49729,2,0,0,
193392,.1348883,.1792681,.1571429,3,1,0,1348.883
193393,.2410992,,.4894702,1,1,0,2410.992
193394,.311728,.2588619,.2266538,1,0,0,
193395,.8231993,,.4452556,3,0,0,
193396,.517328,.9029321,.7920496,3,1,0,5173.28
193397,.2099679,,.093077,1,0,0,
193398,.3168977,.5037479,.9201407,3,1,0,3168.977
193399,.2134274,.232031,.1329779,2,0,0,
193400,.1987259,.18551,.5016795,1,1,0,1987.259
193401,.284977,.1644199,.1496348,2,0,0,
193402,.2603973,,.1698551,3,0,1,
193403,.1267375,.1644245,.0985309,1,0,1,
193404,.1809271,.1644216,.1648774,1,1,0,1809.271
193405,.135355,.2838456,.515006,2,1,0,1353.55
193406,.287962,.140616,.502984,3,0,0,
193407,.2686084,,.2303168,1,0,0,
193408,.1311752,.3212198,.2536238,1,1,0,1311.752
193409,.2143649,,.2892646,2,1,0,2143.649
193410,.1698231,.8469797,.3831202,3,1,0,1698.231
193411,.1975287,,,1,1,0,1975.287
193412,.1686052,.6450447,.1693199,2,1,0,1686.052
193413,.1776241,.3332296,.1105702,1,0,0,
193414,.129128,.6784416,.1285705,3,0,0,
193415,.3266944,.4176894,.1462217,2,0,0,
193416,.2113778,.4176894,.2295922,3,0,0,
193417,.3829433,.237834,,3,0,1,
193418,.1433822,.1792683,.1939236,3,1,0,1433.822
193419,.2681059,,.9057925,1,1,0,2681.059
193420,.1196391,.1644259,.2445012,1,1,0,1196.391
193421,.3325624,.289788,,3,0,0,
193422,.5852685,.306166,,3,0,0,
193423,.6969976,,.9268422,1,1,0,6969.977
193424,.1568187,.151549,.0993938,3,0,0,
193425,.1261616,.8201398,.0756446,3,0,0,
193426,.5824276,.326019,.5811868,1,0,0,
193427,.6710714,,.6783175,1,1,1,-10000
193428,.3975353,,,3,1,1,-10000
193429,.556572,,.6344818,3,1,0,5565.72
193430,.2315796,.8597965,.1487868,1,0,0,
193431,.1899886,.1855136,.3756956,2,0,0,
193432,.2070901,.16442,.4151138,2,0,1,
193433,.1998294,.1528108,.5230198,2,0,1,
193434,.3362491,.7444202,.1261083,3,0,0,
193435,.1723229,.142482,.1453104,3,0,0,
193436,.117865,.2388649,.0828842,2,0,0,
193437,.3088861,,.2387453,1,0,0,
193438,.4666235,.333294,.365806,1,0,1,
193439,.2962896,.26166,.2156716,3,0,0,
193440,.1482392,.1792696,.0926714,3,0,0,
193441,.2183212,,.2170066,3,0,0,
193442,.2805626,.411829,,3,1,1,-10000
193443,.1434418,.1644255,.1237041,2,0,0,
193444,.1252901,.1855142,.0429601,1,0,0,
193445,.1759555,.4149235,.1750966,3,0,0,
193446,.2470007,.4051039,.3756956,1,1,0,2470.007
193447,.22832,.8721362,.4778082,2,1,0,2283.199
193448,.2192883,.4647137,.3754938,1,1,0,2192.883
193449,.1737841,.698137,.0776493,2,0,0,
193450,.1357741,.113571,.1787907,1,0,0,
193451,.341873,.19836,.4240988,1,0,0,
193452,.2499706,.1792659,.4311257,3,0,1,
193453,.2313753,,.3086435,3,1,1,-10000
193454,.2568908,,.7551111,2,1,0,2568.908
193455,.2308581,,.2673818,2,1,0,2308.581
193456,.1949536,.5222149,.1784367,3,0,0,
193457,.2871311,.1580136,.9057925,1,0,0,
193458,.1430633,.228602,.3720135,3,1,0,1430.633
193459,.1439422,.1644272,.113309,3,0,0,
193460,.6159157,,,2,1,0,6159.157
193461,.1684082,.4506721,.0893516,3,0,1,
193462,.3568615,.293699,.449143,3,0,1,
193463,.2943321,.1644156,.3617493,3,0,0,
193464,.1879388,.1855125,.2147323,1,1,0,1879.388
193465,.4356447,.6215799,.3505126,2,0,0,
193466,.1669326,.338531,.329336,1,1,0,1669.326
193467,.1533448,.2025217,.0635179,3,0,0,
193468,.1467951,.1644269,.0849919,2,0,0,
193469,.1951844,.7314588,.0868576,2,0,0,
193470,.5712358,,.7087398,1,1,0,5712.358
193471,.3436499,.385542,.121234,2,0,1,
193472,.1974654,.779363,.1634055,3,0,0,
193473,.1884286,.239763,.1702563,3,0,0,
193474,.188893,.248175,.9057925,3,1,0,1888.93
193475,.7727867,,.9397835,3,1,1,-10000
193476,.2870602,.246211,.181173,3,0,0,
193477,.1239515,.129893,.0782271,1,0,0,
193478,.214821,.28819,.4565874,1,1,0,2148.21
193479,.3638443,,,2,1,0,3638.443
193480,.2183212,,.2956325,1,1,0,2183.212
193481,.5369533,.389657,.40573,1,0,0,
193482,.1702983,.1939783,.1163216,2,0,0,
193483,.2100704,.310407,.1636638,1,0,0,
193484,.1362667,.1855129,,2,1,0,1362.667
193485,.1397533,.203569,.1049118,2,0,0,
193486,.3619747,.6336058,,2,1,0,3619.747
193487,.2338057,,.4170733,3,1,0,2338.057
193488,.1162098,.087217,.2566948,2,0,0,
193489,.4680004,.320569,.6164441,3,0,0,
193490,.1631127,.16036,.1552393,3,0,0,
193491,.187055,.40075,.2777065,2,1,0,1870.55
193492,.246868,.371989,.7983595,1,1,0,2468.68
193493,.2137159,.287885,.2950664,3,1,0,2137.159
193494,.6374478,,,2,1,0,6374.479
193495,.2410849,.1792664,.5952871,3,0,0,
193496,.1349251,.203633,.0608811,1,0,0,
193497,.4001388,.9035507,.2567824,1,0,0,
193498,.3691897,.1528132,.2343981,1,0,1,
193499,.5474728,.7972685,.5548632,1,1,1,-10000
193500,.306274,.296724,.3793978,3,0,0,
193501,.1276454,.1644266,.0875432,2,0,0,
193502,.2306926,.260755,.2265723,3,0,0,
193503,.4450259,.375729,.2682407,3,0,0,
193504,.1698905,.458993,.1096537,3,0,0,
193505,.1208626,.1644262,.0485417,3,0,0,
193506,.2573131,.955746,,3,1,0,2573.131
193507,.1637626,.133727,.1138394,3,0,0,
193508,.2180278,.302271,.6968523,1,1,0,2180.278
193509,.1751487,.247618,.1420792,3,0,0,
193510,.6558293,,,1,1,0,6558.292
193511,.1772572,.253873,.2493489,2,1,0,1772.572
193512,.152111,.083357,.2479848,2,0,0,
193513,.3366709,.342158,.6637368,1,1,0,3366.709
193514,.3506233,.1855116,.2059199,1,0,0,
193515,.1758984,.7563604,.9057925,3,1,0,1758.984
193516,.2437671,,.2677396,1,1,0,2437.671
193517,.122169,.1195967,.3190833,3,0,0,
193518,.1277721,.1644258,.232545,2,1,0,1277.721
193519,.4953142,.8183586,.5480239,2,1,0,4953.142
193520,.2036933,.093382,.1000665,3,0,0,
193521,.5827023,.372218,.5668081,2,0,0,
193522,.812421,,,1,1,1,-10000
193523,.2109559,.134,.1070375,3,0,0,
193524,.2427106,.8514962,.1057953,3,0,1,
193525,.1831228,.4195208,.34326,1,1,0,1831.228
193526,.1073805,.082419,.0230645,2,0,0,
193527,.178225,.3738319,.2318572,2,1,0,1782.25
193528,.2511045,.579511,.1285479,1,0,0,
193529,.3712849,,.3605627,3,0,0,
193530,.3943638,,,1,1,1,-10000
193531,.2121418,.306209,,2,1,0,2121.418
193532,.3889118,.7637299,.2146404,2,0,0,
193533,.2010565,.1644248,.1232667,3,0,0,
193534,.1442039,.19643,.0070159,1,0,0,
193535,.2133422,.393218,,2,1,0,2133.422
193536,.2112422,.531352,.1716824,3,0,0,
193537,.6274975,.882046,.7858201,3,1,1,-10000
193538,.6188968,.78396,.7921568,3,1,1,-10000
193539,.119303,.06487,.0425621,2,0,0,
193540,.3786312,,.2172209,2,0,0,
193541,.1490186,.1855118,.126818,2,0,0,
193542,.8734971,.321023,,2,0,1,
193543,.1655352,.222908,.6529869,2,1,1,-10000
193544,.3256124,.151195,.5462793,1,0,1,
193545,.300519,.1644256,.3647089,3,0,0,
193546,.1684857,.1528139,.3075832,3,0,0,
193547,.3473176,.1792665,.1782266,1,0,0,
193548,.1839859,.134426,.3425835,3,0,0,
193549,.3860067,.318698,.1857203,3,0,0,
193550,.5272841,,.6327662,2,1,0,5272.841
193551,.2118675,.2025151,.232545,3,0,0,
193552,.133746,.1792677,.0741913,3,0,0,
193553,.2553554,.451164,.1137953,1,0,0,
193554,.1895834,.7469078,.1141549,2,0,1,
193555,.2151208,.285603,.637123,3,1,0,2151.208
193556,.3462129,,.3006499,1,0,0,
193557,.1591505,.113737,.2393165,2,0,1,
193558,.1420352,.146663,.0988889,2,0,0,
193559,.332642,.1644231,.1263191,3,0,0,
193560,.1818545,.204001,.3260757,3,1,0,1818.545
193561,.532895,.385359,,1,0,0,
193562,.2084312,.1792675,.1086981,1,0,0,
193563,.2675175,,,3,1,0,2675.175
193564,.3106001,.3435198,.322483,2,1,0,3106.001
193565,.2362806,.8961908,.5016795,1,1,0,2362.806
193566,.1940177,.123374,.4757259,3,0,1,
193567,.2278847,.242414,.7857844,1,1,0,2278.847
193568,.1431743,.274759,.4589222,1,1,0,1431.743
193569,.1692309,.474324,.7196802,1,1,0,1692.309
193570,.2461593,.1644247,.1233258,1,0,0,
193571,.1884398,.153036,.2295922,2,0,0,
193572,.1876891,.1505,.2012289,3,0,0,
193573,.1719441,.1722052,.5222191,3,1,0,1719.441
193574,.2378444,.1855091,.3467872,1,0,0,
193575,.1398573,.6259034,.2957724,2,1,0,1398.573
193576,.128248,.5898654,.1817845,1,1,0,1282.48
193577,.3214087,.287827,.3099989,2,0,0,
193578,.3380081,.247469,.1508098,1,0,0,
193579,.1954489,.1855078,.1567672,1,0,0,
193580,.1677077,.1528064,.1235326,2,0,0,
193581,.3740337,.9582366,.5941921,3,1,0,3740.337
193582,.2784719,.412251,.8640184,2,1,0,2784.719
193583,.1610265,.2518662,.0167737,2,0,0,
193584,.1638924,,.1061565,3,0,0,
193585,.1382038,.2799543,.1185598,1,1,0,1382.038
193586,.1802301,.1855126,.2177202,1,1,0,1802.301
193587,.2272074,.237235,.1768335,2,0,0,
193588,.2658437,,.4722373,1,1,1,-10000
193589,.5108007,,.6923119,3,1,0,5108.007
193590,.4242085,,,1,1,0,4242.085
193591,.2228107,,.2592109,2,1,0,2228.107
193592,.294512,.6465327,.1025334,3,0,0,
193593,.2565642,,.3838368,3,1,0,2565.642
193594,.1737841,,.046281,3,0,0,
193595,.1202267,.166351,.0073794,2,0,0,
193596,.2005787,.1527574,.1479501,1,0,0,
193597,.2169247,,.372463,3,1,1,-10000
193598,.5232406,.372688,.773454,2,0,0,
193599,.2668396,.432385,.1412484,3,0,1,
193600,.2386724,.1528175,.2093174,3,0,1,
193601,.3760977,,.2482035,2,0,0,
193602,.6198738,,,3,1,1,-10000
193603,.3100516,.164426,,2,0,1,
193604,.1345294,.173838,.0716289,3,0,0,
193605,.4396221,.6889443,.590327,3,1,0,4396.221
193606,.1470693,.110074,.4630867,3,0,0,
193607,.1088705,.1644271,.1043246,2,0,0,
193608,.1996839,.177956,.1760928,3,0,0,
193609,.1605138,.1644254,.1529517,3,0,0,
193610,.1541844,.2506429,.2193815,1,1,0,1541.844
193611,.1720069,.158462,.1041692,2,0,0,
193612,.3718335,.241896,.2701224,3,0,0,
193613,.3197036,.4606532,.5564615,3,1,0,3197.036
193614,.1572873,.5668898,.3683513,2,1,0,1572.873
193615,.3400926,,.3138038,3,0,0,
193616,.1751487,.165691,.2601704,1,1,0,1751.487
193617,.8646489,,.5588535,1,0,1,
193618,.2514473,,.1490907,2,0,0,
193619,.334183,.5280576,.1167635,1,0,0,
193620,.1350981,.373982,.1321859,3,0,0,
193621,.2653112,,.2200971,1,0,0,
193622,.2252244,,.2724378,1,1,0,2252.244
193623,.140003,.8677869,.3982155,1,1,0,1400.03
193624,.2596204,,.6063016,2,1,0,2596.204
193625,.2181522,.621083,.1709856,1,0,0,
193626,.1640878,.106733,.5423902,3,0,0,
193627,.2318659,.222938,.296483,2,0,0,
193628,.2231067,.7445076,.2327972,2,1,0,2231.067
193629,.1721272,.3269364,.1672621,1,1,0,1721.272
193630,.1212122,.1855144,.052364,2,0,0,
193631,.2635667,.432158,.4589222,1,1,0,2635.667
193632,.1639934,.174647,.2707464,3,1,0,1639.934
193633,.71982,,.6063016,1,0,1,
193634,.3984824,,.4490724,3,1,0,3984.824
193635,.1583759,.227489,.1513636,3,0,0,
193636,.3044958,.7622609,.1998293,1,0,1,
193637,.2163237,.108569,.1660258,3,0,0,
193638,.3786946,.288892,.9057925,1,0,0,
193639,.3496748,,.6529869,2,1,0,3496.748
193640,.1416433,.1855143,.1554952,3,0,0,
193641,.1115913,.189481,.0677946,2,0,0,
193642,.3692527,.7816144,.4146481,1,1,0,3692.527
193643,.3086623,,,3,1,1,-10000
193644,.1393978,.200333,.1095914,2,0,0,
193645,.1437823,.3268363,.1099668,2,0,0,
193646,.1796125,.4752171,.3047786,2,1,0,1796.125
193647,.1809951,.7793717,.2747128,1,1,0,1809.951
193648,.1450493,.185606,.1098149,2,0,0,
193649,.1799941,.1527994,.3187958,3,0,0,
193650,.3750226,.1855119,.8572353,1,0,1,
193651,.1850265,.322716,.0501967,1,0,0,
193652,.1807687,.7774817,.2332048,2,1,0,1807.687
193653,.5267737,.326087,.586742,2,0,0,
193654,.2453188,,.0981773,1,0,0,
193655,.2378492,.096424,.4107577,2,0,0,
193656,.2030564,.2025058,.1391299,1,0,0,
193657,.2084265,,.361086,1,1,0,2084.265
193658,.2721236,.4037,.1347134,1,0,0,
193659,.2010782,.1644259,.1032708,2,0,0,
193660,.1251619,.3973083,.150686,3,1,0,1251.619
193661,.2059095,.5246543,.6856667,1,1,0,2059.095
193662,.2027167,.3923255,.2001303,2,0,0,
193663,.2042326,.1644245,.1633477,3,0,0,
193664,.2132919,.7210242,.2771278,3,1,0,2132.919
193665,.1054149,.1183569,.0111533,1,0,0,
193666,.3285664,.201659,.1611146,3,0,0,
193667,.3297148,.18551,.275387,2,0,1,
193668,.20135,.2719639,.1925172,1,1,0,2013.5
193669,.2286468,.5898654,.1725094,3,0,0,
193670,.1475565,.1935169,.0730409,3,0,0,
193671,.1780898,,.3487342,2,1,0,1780.898
193672,.3430285,.6925174,.2234603,1,0,0,
193673,.2333015,,.1909666,3,0,0,
193674,.1566597,.5556084,.1885092,1,1,0,1566.597
193675,.1420393,.151169,.1119237,3,0,1,
193676,.308825,,,3,1,0,3088.25
193677,.3293342,,.5249247,3,1,1,-10000
193678,.5605881,,,3,1,0,5605.881
193679,.1300453,.09843,.1226062,2,0,0,
193680,.4283152,,.2007714,1,0,0,
193681,.2192761,.9358482,.1503805,2,0,0,
193682,.1809951,.6287416,.2404375,1,1,0,1809.951
193683,.5548177,,.4102433,1,0,0,
193684,.1165517,.1189181,.0262999,1,0,0,
193685,.1775735,.3099561,.1300775,3,0,0,
193686,.1464509,.195832,.2536238,3,1,0,1464.509
193687,.2335023,.164425,.1168073,2,0,0,
193688,.2041847,.6519436,.3833475,3,1,0,2041.847
193689,.2122786,.967672,.7025017,3,1,0,2122.786
193690,.354621,,.4444701,2,1,0,3546.21
193691,.1638901,.152814,.3503333,1,1,0,1638.901
193692,.176119,.155116,.1211947,1,0,0,
193693,.1598437,.246739,.4232222,1,1,1,-10000
193694,.1927052,.179269,.1656683,1,0,0,
193695,.1111877,.077275,.1869602,2,0,0,
193696,.4467396,,.547052,2,1,0,4467.396
193697,.1789376,,.1311847,1,0,1,
193698,.3888115,.8610194,.3343208,2,0,1,
193699,.2735789,,.1929624,3,0,1,
193700,.316781,.570159,.1565266,1,0,0,
193701,.2091274,,,2,1,0,2091.274
193702,.1902152,,,1,1,0,1902.152
193703,.1191934,.0940382,.0484978,2,0,0,
193704,.172188,,.329336,1,1,0,1721.88
193705,.1687182,.322429,.0788298,3,0,0,
193706,.1512959,.1792656,.0854457,1,0,0,
193707,1,.934583,,2,0,1,
193708,.2417296,.851208,.1434982,1,0,0,
193709,.6593814,.391299,,1,0,1,
193710,.3510635,.6736845,.5150046,1,1,0,3510.635
193711,.1817468,.382639,.2249907,2,1,1,-10000
193712,.3314337,.298106,.7672517,1,0,1,
193713,.4689941,.307581,.1211947,2,0,0,
193714,.3970923,.892874,.4384545,2,1,0,3970.923
193715,.2202255,.470798,,2,1,0,2202.255
193716,.1395721,.096819,.1135914,3,0,0,
193717,.1325491,.257552,.0648673,1,0,0,
193718,.3074517,.164424,.1090868,1,0,0,
193719,.2125186,.6621829,.2565695,2,1,1,-10000
193720,.1944626,.117398,.1358273,1,0,0,
193721,.4334331,,.6480556,2,1,0,4334.331
193722,.1753145,,.0918376,2,0,0,
193723,.2345254,,.1335682,2,0,0,
193724,.2055088,.1792678,.0786511,1,0,0,
193725,.1975195,.1792644,.1201444,1,0,0,
193726,.1302493,.090838,.0806481,1,0,0,
193727,.186012,.190634,.2847715,3,1,0,1860.12
193728,.3017309,.1644271,.105851,2,0,0,
193729,.1669557,.200185,.1608555,1,1,0,1669.557
193730,.2177102,.1644247,.1398347,2,0,0,
193731,.4448915,,.6246552,3,1,1,-10000
193732,.3305224,.6216296,.2888649,3,0,0,
193733,.1667408,.129902,.3269569,2,0,0,
193734,.4212869,.354248,.2350896,2,0,1,
193735,.2475278,,.2146545,3,0,0,
193736,.4619766,,.5242858,2,1,0,4619.766
193737,.3515417,.8597965,.2132248,1,0,0,
193738,.2478576,.1855113,.1513636,2,0,0,
193739,.2348385,,.3116931,3,1,0,2348.385
193740,.304873,,.0369356,2,0,0,
193741,.2531556,,.1303491,1,0,0,
193742,.239607,.672709,.1123315,2,0,0,
193743,.2140946,.2498202,.085724,1,0,0,
193744,.2013,.2163982,.0879614,2,0,1,
193745,.1661741,.1792659,.1057008,2,0,0,
193746,.1391159,.166703,.2036485,3,1,0,1391.159
193747,.3367039,.46017,,1,1,1,-10000
193748,.2136118,.1855097,.2982876,2,0,0,
193749,.1782364,.1644221,.2071338,1,1,0,1782.364
193750,.5884942,,.597702,2,1,0,5884.942
193751,.1850532,.2912498,.100617,3,0,0,
193752,.2711793,.7746317,.0723985,3,0,0,
193753,.5884535,,.7789519,3,1,0,5884.535
193754,.3043392,,.1418002,3,0,1,
193755,.2565269,,.2828228,1,1,0,2565.269
193756,.4604127,,.2368906,3,0,0,
193757,.1768541,.1644234,,3,0,0,
193758,.2449331,,.3955018,1,1,0,2449.331
193759,.2814002,,.5674512,2,1,1,-10000
193760,.2063798,.293342,.2375868,1,1,1,-10000
193761,.1495938,.0570274,.0439649,2,0,0,
193762,.2056537,.5497668,.1268412,2,0,0,
193763,.6109393,,.5839458,1,0,0,
193764,.319787,.1644218,.4022031,3,0,1,
193765,.4298143,,.2343751,2,0,0,
193766,.1506516,.2915653,,3,1,0,1506.516
193767,.1821154,.1528049,.3362612,2,0,0,
193768,.1243591,.140442,.0628162,2,0,0,
193769,.146758,.213575,.5756324,2,1,0,1467.58
193770,.2524422,,.0523444,3,0,0,
193771,.3348177,.201526,.5060471,1,0,1,
193772,.1166611,.2298895,.0126937,3,0,0,
193773,.1344905,.1521554,.1760928,1,1,0,1344.905
193774,.1128817,.1714027,.0972892,2,0,0,
193775,.3199657,.147477,.190998,2,0,1,
193776,.1862773,.172332,.1686985,2,0,1,
193777,.2670915,,.7672517,1,1,1,-10000
193778,.2654652,.229389,.0993339,2,0,0,
193779,.2191566,.199419,.214354,2,0,1,
193780,.1719602,.26417,.2199139,3,1,1,-10000
193781,.2415254,,.6041141,2,1,0,2415.254
193782,.1753912,.276724,.1728331,2,0,0,
193783,.3508648,,.0833761,1,0,0,
193784,.1346709,.097751,.4842757,3,0,0,
193785,.3208028,.164426,.1780653,3,0,0,
193786,.1848987,.1792683,.4273258,1,1,1,-10000
193787,.2644864,.1855082,.135693,3,0,1,
193788,.366513,.967672,.4346081,2,1,0,3665.13
193789,.632286,,.5007182,2,0,1,
193790,.2028748,.105466,.1285857,1,0,0,
